sn,tc_loop,step_num,defect_reason,pe_cycle,pon_day,plane,mp_block,die,channel,cap,firmware
092412E0008910,10,32,RAID,525,19,3,392,4,9,7153,RG109W04
092412E0008910,10,32,RAID,520,19,3,393,4,9,7153,RG109W04
092412E0008910,10,32,RAID,499,19,3,394,4,9,7153,RG109W04
092412E0008910,10,32,RAID,545,19,3,395,4,9,7153,RG109W04
092412E0008910,10,32,RAID,509,19,3,396,4,9,7153,RG109W04
092412E0008910,10,32,RAID,584,19,3,397,4,9,7153,RG109W04
092412E0008910,10,32,RAID,530,19,3,398,4,9,7153,RG109W04
092412E0008910,10,32,RAID,535,19,3,399,4,9,7153,RG109W04
092412E0008910,10,32,RAID,521,19,3,400,4,9,7153,RG109W04
092412E0008910,10,32,RAID,510,19,3,401,4,9,7153,RG109W04
092412E0008910,10,32,RAID,549,19,3,402,4,9,7153,RG109W04
092412E0008910,10,32,RAID,537,19,3,403,4,9,7153,RG109W04
092412E0008910,10,32,RAID,538,19,3,404,4,9,7153,RG109W04
092412E0008910,10,32,RAID,507,19,3,406,4,9,7153,RG109W04
092412E0008910,10,32,RAID,514,19,3,407,4,9,7153,RG109W04
092412E0008910,10,32,RAID,527,19,3,408,4,9,7153,RG109W04
092412E0008910,10,32,RAID,538,19,3,409,4,9,7153,RG109W04
092412E0008910,10,32,RAID,499,19,3,410,4,9,7153,RG109W04
092412E0008910,10,32,RAID,531,19,3,411,4,9,7153,RG109W04
092412E0008910,10,32,RAID,547,19,3,412,4,9,7153,RG109W04
092412E0008910,10,32,RAID,582,19,3,413,4,9,7153,RG109W04
092412E0008910,10,32,RAID,541,19,3,414,4,9,7153,RG109W04
092412E0008910,10,32,RAID,535,19,3,415,4,9,7153,RG109W04
092412E0008910,10,32,RAID,536,19,3,416,4,9,7153,RG109W04
092412E0008910,10,32,RAID,547,19,3,418,4,9,7153,RG109W04
092412E0008910,10,32,RAID,519,19,3,419,4,9,7153,RG109W04
092412E0008910,10,32,RAID,515,19,3,421,4,9,7153,RG109W04
092412E0008910,10,32,RAID,503,19,3,422,4,9,7153,RG109W04
092412E0008910,10,32,RAID,499,19,3,423,4,9,7153,RG109W04
092412E0008910,10,32,RAID,506,19,3,424,4,9,7153,RG109W04
092412E0008910,10,32,RAID,557,19,3,425,4,9,7153,RG109W04
092412E0008910,10,32,RAID,535,19,3,426,4,9,7153,RG109W04
092412E0008910,10,32,RAID,506,19,3,427,4,9,7153,RG109W04
092412E0008910,10,32,RAID,520,19,3,428,4,9,7153,RG109W04
092412E0008910,10,32,RAID,547,19,3,429,4,9,7153,RG109W04
092412E0008910,10,32,RAID,567,19,3,430,4,9,7153,RG109W04
092412E0008910,10,32,RAID,547,19,3,431,4,9,7153,RG109W04
092412E0008910,10,32,RAID,546,19,3,433,4,9,7153,RG109W04
092412E0008910,10,32,RAID,537,19,3,434,4,9,7153,RG109W04
092412E0008910,10,32,RAID,583,19,3,435,4,9,7153,RG109W04
092412E0008910,10,32,RAID,523,19,3,436,4,9,7153,RG109W04
092412E0008910,10,32,RAID,518,19,3,437,4,9,7153,RG109W04
092412E0008910,10,32,RAID,550,19,3,438,4,9,7153,RG109W04
092412E0008910,10,32,RAID,554,19,3,439,4,9,7153,RG109W04
092412E0008910,10,32,RAID,551,19,3,440,4,9,7153,RG109W04
092412E0008910,10,32,RAID,529,19,3,441,4,9,7153,RG109W04
092412E0008910,10,32,RAID,531,19,3,442,4,9,7153,RG109W04
092412E0008910,10,32,RAID,535,19,3,443,4,9,7153,RG109W04
092412E0008910,10,32,RAID,534,19,3,444,4,9,7153,RG109W04
092412E0008910,10,32,RAID,536,19,3,445,4,9,7153,RG109W04
092412E0008910,10,32,RAID,508,19,3,446,4,9,7153,RG109W04
092412E0008910,10,32,RAID,525,19,3,447,4,9,7153,RG109W04
092412E0008910,10,32,RAID,536,19,3,448,4,9,7153,RG109W04
092412E0008910,10,32,RAID,537,19,3,449,4,9,7153,RG109W04
092412E0008910,10,32,RAID,513,19,3,450,4,9,7153,RG109W04
092412E0008910,10,32,RAID,530,19,3,451,4,9,7153,RG109W04
092412E0008910,10,32,RAID,542,19,3,452,4,9,7153,RG109W04
092412E0008910,10,32,RAID,581,19,3,453,4,9,7153,RG109W04
092412E0008910,10,32,RAID,536,19,3,454,4,9,7153,RG109W04
092412E0008910,10,32,RAID,541,19,3,455,4,9,7153,RG109W04
092412E0008910,10,32,RAID,491,19,3,456,4,9,7153,RG109W04
092412E0008910,10,32,RAID,537,19,3,457,4,9,7153,RG109W04
092412E0008910,10,32,RAID,518,19,3,458,4,9,7153,RG109W04
092412E0008910,10,32,RAID,509,19,3,459,4,9,7153,RG109W04
092412E0008910,10,32,RAID,578,19,3,460,4,9,7153,RG109W04
092412E0008910,10,32,RAID,539,19,3,461,4,9,7153,RG109W04
092412E0008910,10,32,RAID,516,19,3,462,4,9,7153,RG109W04
092412E0008910,10,32,RAID,581,19,3,464,4,9,7153,RG109W04
092412E0008910,10,32,RAID,547,19,3,466,4,9,7153,RG109W04
092412E0009410,12,20,RAID,222,7,2,34,0,12,7153,RG109W04
092412E0009410,12,20,RAID,208,7,2,42,0,12,7153,RG109W04
092412E0009410,12,20,RAID,194,7,2,60,0,12,7153,RG109W04
092412E0009410,12,20,RAID,207,7,2,154,0,12,7153,RG109W04
092412E0009410,12,20,RAID,200,7,2,221,0,12,7153,RG109W04
092412E0009410,12,20,RAID,207,7,2,266,0,12,7153,RG109W04
092412E0009410,12,20,RAID,234,7,2,348,0,12,7153,RG109W04
092412E0009410,12,20,RAID,208,7,2,377,0,12,7153,RG109W04
092412E0009410,12,20,RAID,201,7,2,394,0,12,7153,RG109W04
092412E0009410,12,20,RAID,208,7,2,449,0,12,7153,RG109W04
092412E0009410,1,7,RAID,233,7,2,18,0,12,7153,RG109W04
092412E0009410,1,7,RAID,228,7,2,28,0,12,7153,RG109W04
092412E0009410,1,7,RAID,207,7,2,29,0,12,7153,RG109W04
092412E0009410,1,7,RAID,202,7,2,32,0,12,7153,RG109W04
092412E0009410,1,7,RAID,200,7,2,38,0,12,7153,RG109W04
092412E0009410,1,7,RAID,209,7,2,64,0,12,7153,RG109W04
092412E0009410,1,7,RAID,228,7,2,77,0,12,7153,RG109W04
092412E0009410,1,7,RAID,221,7,2,82,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,84,0,12,7153,RG109W04
092412E0009410,1,7,RAID,207,7,2,90,0,12,7153,RG109W04
092412E0009410,1,7,RAID,203,7,2,93,0,12,7153,RG109W04
092412E0009410,1,7,RAID,191,7,2,96,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,100,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,101,0,12,7153,RG109W04
092412E0009410,1,7,RAID,206,7,2,122,0,12,7153,RG109W04
092412E0009410,1,7,RAID,194,7,2,129,0,12,7153,RG109W04
092412E0009410,1,7,RAID,186,7,2,132,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,143,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,144,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,145,0,12,7153,RG109W04
092412E0009410,1,7,RAID,223,7,2,146,0,12,7153,RG109W04
092412E0009410,1,7,RAID,200,7,2,148,0,12,7153,RG109W04
092412E0009410,1,7,RAID,211,7,2,160,0,12,7153,RG109W04
092412E0009410,1,7,RAID,197,7,2,162,0,12,7153,RG109W04
092412E0009410,1,7,RAID,203,7,2,164,0,12,7153,RG109W04
092412E0009410,1,7,RAID,209,7,2,169,0,12,7153,RG109W04
092412E0009410,1,7,RAID,200,7,2,174,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,176,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,177,0,12,7153,RG109W04
092412E0009410,1,7,RAID,233,7,2,178,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,182,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,189,0,12,7153,RG109W04
092412E0009410,1,7,RAID,193,7,2,191,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,192,0,12,7153,RG109W04
092412E0009410,1,7,RAID,197,7,2,195,0,12,7153,RG109W04
092412E0009410,1,7,RAID,235,7,2,197,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,200,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,201,0,12,7153,RG109W04
092412E0009410,1,7,RAID,192,7,2,202,0,12,7153,RG109W04
092412E0009410,1,7,RAID,236,7,2,206,0,12,7153,RG109W04
092412E0009410,1,7,RAID,202,7,2,208,0,12,7153,RG109W04
092412E0009410,1,7,RAID,242,7,2,230,0,12,7153,RG109W04
092412E0009410,1,7,RAID,210,7,2,239,0,12,7153,RG109W04
092412E0009410,1,7,RAID,211,7,2,240,0,12,7153,RG109W04
092412E0009410,1,7,RAID,206,7,2,242,0,12,7153,RG109W04
092412E0009410,1,7,RAID,211,7,2,245,0,12,7153,RG109W04
092412E0009410,1,7,RAID,232,7,2,248,0,12,7153,RG109W04
092412E0009410,1,7,RAID,191,7,2,252,0,12,7153,RG109W04
092412E0009410,1,7,RAID,207,7,2,253,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,259,0,12,7153,RG109W04
092412E0009410,1,7,RAID,196,7,2,269,0,12,7153,RG109W04
092412E0009410,1,7,RAID,194,7,2,271,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,277,0,12,7153,RG109W04
092412E0009410,1,7,RAID,197,7,2,281,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,282,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,285,0,12,7153,RG109W04
092412E0009410,1,7,RAID,231,7,2,287,0,12,7153,RG109W04
092412E0009410,1,7,RAID,232,7,2,288,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,290,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,299,0,12,7153,RG109W04
092412E0009410,1,7,RAID,199,7,2,301,0,12,7153,RG109W04
092412E0009410,1,7,RAID,197,7,2,316,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,317,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,318,0,12,7153,RG109W04
092412E0009410,1,7,RAID,235,7,2,327,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,331,0,12,7153,RG109W04
092412E0009410,1,7,RAID,199,7,2,332,0,12,7153,RG109W04
092412E0009410,1,7,RAID,195,7,2,335,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,336,0,12,7153,RG109W04
092412E0009410,1,7,RAID,197,7,2,343,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,346,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,350,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,358,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,359,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,361,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,367,0,12,7153,RG109W04
092412E0009410,1,7,RAID,216,7,2,368,0,12,7153,RG109W04
092412E0009410,1,7,RAID,203,7,2,373,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,379,0,12,7153,RG109W04
092412E0009410,1,7,RAID,218,7,2,384,0,12,7153,RG109W04
092412E0009410,1,7,RAID,204,7,2,388,0,12,7153,RG109W04
092412E0009410,1,7,RAID,227,7,2,389,0,12,7153,RG109W04
092412E0009410,1,7,RAID,201,7,2,395,0,12,7153,RG109W04
092412E0009410,1,7,RAID,224,7,2,396,0,12,7153,RG109W04
092412E0009410,1,7,RAID,205,7,2,397,0,12,7153,RG109W04
092412E0009410,1,7,RAID,203,7,2,402,0,12,7153,RG109W04
092412E0009410,1,7,RAID,209,7,2,403,0,12,7153,RG109W04
092412E0009410,1,7,RAID,200,7,2,406,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,412,0,12,7153,RG109W04
092412E0009410,1,7,RAID,230,7,2,414,0,12,7153,RG109W04
092412E0009410,1,7,RAID,237,7,2,416,0,12,7153,RG109W04
092412E0009410,1,7,RAID,202,7,2,426,0,12,7153,RG109W04
092412E0009410,1,7,RAID,225,7,2,429,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,433,0,12,7153,RG109W04
092412E0009410,1,7,RAID,198,7,2,434,0,12,7153,RG109W04
092412E0009410,1,7,RAID,208,7,2,436,0,12,7153,RG109W04
092412E0009410,1,7,RAID,203,7,2,438,0,12,7153,RG109W04
092412E0009410,1,7,RAID,209,7,2,443,0,12,7153,RG109W04
092412E0009410,1,7,RAID,214,7,2,447,0,12,7153,RG109W04
092412E0009410,1,7,RAID,229,7,2,452,0,12,7153,RG109W04
092412E0009410,1,7,RAID,190,7,2,453,0,12,7153,RG109W04
092412E0009410,1,22,RAID,285,10,2,250,0,12,7153,RG109W04
092412E0009410,1,22,RAID,251,10,2,314,0,12,7153,RG109W04
092412E0009410,1,8,RAID,300,11,2,55,0,12,7153,RG109W04
092412E0009410,0,0,RAID,308,11,2,19,0,12,7153,RG109W04
092412E0009410,0,0,RAID,308,11,2,31,0,12,7153,RG109W04
092412E0009410,0,0,RAID,332,11,2,37,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,10,2,41,0,12,7153,RG109W04
092412E0009410,0,0,RAID,296,10,2,47,0,12,7153,RG109W04
092412E0009410,0,0,RAID,320,11,2,56,0,12,7153,RG109W04
092412E0009410,0,0,RAID,305,11,2,65,0,12,7153,RG109W04
092412E0009410,0,0,RAID,297,11,2,66,0,12,7153,RG109W04
092412E0009410,0,0,RAID,322,11,2,70,0,12,7153,RG109W04
092412E0009410,0,0,RAID,331,10,2,73,0,12,7153,RG109W04
092412E0009410,0,0,RAID,300,11,2,74,0,12,7153,RG109W04
092412E0009410,0,0,RAID,320,11,2,76,0,12,7153,RG109W04
092412E0009410,0,0,RAID,293,10,2,78,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,11,2,81,0,12,7153,RG109W04
092412E0009410,0,0,RAID,298,11,2,85,0,12,7153,RG109W04
092412E0009410,0,0,RAID,293,11,2,99,0,12,7153,RG109W04
092412E0009410,0,0,RAID,271,10,2,103,0,12,7153,RG109W04
092412E0009410,0,0,RAID,280,11,2,104,0,12,7153,RG109W04
092412E0009410,0,0,RAID,308,11,2,105,0,12,7153,RG109W04
092412E0009410,0,0,RAID,315,10,2,106,0,12,7153,RG109W04
092412E0009410,0,0,RAID,290,10,2,108,0,12,7153,RG109W04
092412E0009410,0,0,RAID,287,10,2,115,0,12,7153,RG109W04
092412E0009410,0,0,RAID,317,11,2,121,0,12,7153,RG109W04
092412E0009410,0,0,RAID,332,11,2,124,0,12,7153,RG109W04
092412E0009410,0,0,RAID,299,11,2,130,0,12,7153,RG109W04
092412E0009410,0,0,RAID,275,10,2,134,0,12,7153,RG109W04
092412E0009410,0,0,RAID,281,10,2,135,0,12,7153,RG109W04
092412E0009410,0,0,RAID,290,10,2,138,0,12,7153,RG109W04
092412E0009410,0,0,RAID,263,10,2,149,0,12,7153,RG109W04
092412E0009410,0,0,RAID,297,11,2,153,0,12,7153,RG109W04
092412E0009410,0,0,RAID,280,11,2,158,0,12,7153,RG109W04
092412E0009410,0,0,RAID,324,10,2,161,0,12,7153,RG109W04
092412E0009410,0,0,RAID,292,11,2,163,0,12,7153,RG109W04
092412E0009410,0,0,RAID,320,11,2,165,0,12,7153,RG109W04
092412E0009410,0,0,RAID,314,11,2,194,0,12,7153,RG109W04
092412E0009410,0,0,RAID,318,10,2,199,0,12,7153,RG109W04
092412E0009410,0,0,RAID,281,10,2,209,0,12,7153,RG109W04
092412E0009410,0,0,RAID,290,10,2,212,0,12,7153,RG109W04
092412E0009410,0,0,RAID,270,10,2,214,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,10,2,215,0,12,7153,RG109W04
092412E0009410,0,0,RAID,291,11,2,220,0,12,7153,RG109W04
092412E0009410,0,0,RAID,287,11,2,232,0,12,7153,RG109W04
092412E0009410,0,0,RAID,310,11,2,233,0,12,7153,RG109W04
092412E0009410,0,0,RAID,305,11,2,238,0,12,7153,RG109W04
092412E0009410,0,0,RAID,312,11,2,244,0,12,7153,RG109W04
092412E0009410,0,0,RAID,306,11,2,263,0,12,7153,RG109W04
092412E0009410,0,0,RAID,302,11,2,273,0,12,7153,RG109W04
092412E0009410,0,0,RAID,264,10,2,275,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,11,2,276,0,12,7153,RG109W04
092412E0009410,0,0,RAID,297,11,2,278,0,12,7153,RG109W04
092412E0009410,0,0,RAID,304,11,2,279,0,12,7153,RG109W04
092412E0009410,0,0,RAID,288,11,2,289,0,12,7153,RG109W04
092412E0009410,0,0,RAID,296,10,2,292,0,12,7153,RG109W04
092412E0009410,0,0,RAID,289,10,2,294,0,12,7153,RG109W04
092412E0009410,0,0,RAID,289,10,2,295,0,12,7153,RG109W04
092412E0009410,0,0,RAID,290,11,2,297,0,12,7153,RG109W04
092412E0009410,0,0,RAID,298,11,2,300,0,12,7153,RG109W04
092412E0009410,0,0,RAID,302,11,2,302,0,12,7153,RG109W04
092412E0009410,0,0,RAID,286,10,2,303,0,12,7153,RG109W04
092412E0009410,0,0,RAID,290,10,2,305,0,12,7153,RG109W04
092412E0009410,0,0,RAID,287,11,2,308,0,12,7153,RG109W04
092412E0009410,0,0,RAID,293,10,2,309,0,12,7153,RG109W04
092412E0009410,0,0,RAID,311,11,2,322,0,12,7153,RG109W04
092412E0009410,0,0,RAID,293,11,2,323,0,12,7153,RG109W04
092412E0009410,0,0,RAID,284,10,2,324,0,12,7153,RG109W04
092412E0009410,0,0,RAID,303,11,2,325,0,12,7153,RG109W04
092412E0009410,0,0,RAID,293,11,2,326,0,12,7153,RG109W04
092412E0009410,0,0,RAID,295,11,2,328,0,12,7153,RG109W04
092412E0009410,0,0,RAID,287,10,2,329,0,12,7153,RG109W04
092412E0009410,0,0,RAID,275,10,2,330,0,12,7153,RG109W04
092412E0009410,0,0,RAID,298,11,2,337,0,12,7153,RG109W04
092412E0009410,0,0,RAID,283,10,2,338,0,12,7153,RG109W04
092412E0009410,0,0,RAID,289,10,2,362,0,12,7153,RG109W04
092412E0009410,0,0,RAID,284,10,2,372,0,12,7153,RG109W04
092412E0009410,0,0,RAID,301,11,2,376,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,11,2,378,0,12,7153,RG109W04
092412E0009410,0,0,RAID,302,11,2,382,0,12,7153,RG109W04
092412E0009410,0,0,RAID,288,10,2,386,0,12,7153,RG109W04
092412E0009410,0,0,RAID,282,10,2,390,0,12,7153,RG109W04
092412E0009410,0,0,RAID,327,10,2,392,0,12,7153,RG109W04
092412E0009410,0,0,RAID,318,11,2,393,0,12,7153,RG109W04
092412E0009410,0,0,RAID,291,10,2,404,0,12,7153,RG109W04
092412E0009410,0,0,RAID,315,11,2,407,0,12,7153,RG109W04
092412E0009410,0,0,RAID,291,11,2,408,0,12,7153,RG109W04
092412E0009410,0,0,RAID,292,11,2,409,0,12,7153,RG109W04
092412E0009410,0,0,RAID,312,10,2,410,0,12,7153,RG109W04
092412E0009410,0,0,RAID,313,11,2,419,0,12,7153,RG109W04
092412E0009410,0,0,RAID,300,11,2,428,0,12,7153,RG109W04
092412E0009410,0,0,RAID,296,11,2,430,0,12,7153,RG109W04
092412E0009410,0,0,RAID,298,11,2,431,0,12,7153,RG109W04
092412E0009410,0,0,RAID,324,10,2,444,0,12,7153,RG109W04
092412E0009410,0,0,RAID,285,10,2,445,0,12,7153,RG109W04
092412E0009410,0,0,RAID,315,11,2,446,0,12,7153,RG109W04
092412E0009410,0,0,RAID,295,11,2,448,0,12,7153,RG109W04
092412E0009410,0,0,RAID,304,11,2,450,0,12,7153,RG109W04
092412E0009410,0,0,RAID,295,11,2,451,0,12,7153,RG109W04
092412E0009410,0,0,RAID,294,10,2,461,0,12,7153,RG109W04
092412E0009410,0,0,RAID,268,10,2,464,0,12,7153,RG109W04
092412E0010110,6,4,PSF,83,4,2,201,1,15,7153,RG109W04
092412E0010110,0,17,PSF,281,11,1,175,6,3,7153,RG109W04
092412E0010310,1,14,PSF,221,9,1,102,3,6,7153,RG109W04
092412E0011410,13,15,PSF,187,8,2,206,4,15,7153,RG109W04
092412E0011810,9,14,PSF,145,5,2,69,1,5,7153,RG109W04
092412E0011810,5,8,PSF,351,13,0,297,7,5,7153,RG109W04
092412E0011810,3,19,PSF,452,15,3,30,2,12,7153,RG109W04
092412E0011810,3,19,PSF,426,15,3,48,2,12,7153,RG109W04
092412E0011810,3,19,PSF,457,15,3,71,2,12,7153,RG109W04
092412E0011810,3,19,PSF,405,15,3,80,2,12,7153,RG109W04
092412E0011810,3,19,PSF,441,15,3,91,2,12,7153,RG109W04
092412E0011810,3,19,PSF,425,15,3,97,2,12,7153,RG109W04
092412E0011810,3,19,PSF,409,15,3,111,2,12,7153,RG109W04
092412E0011810,3,19,PSF,434,15,3,122,2,12,7153,RG109W04
092412E0011810,3,19,PSF,415,15,3,128,2,12,7153,RG109W04
092412E0011810,3,19,PSF,435,15,3,143,2,12,7153,RG109W04
092412E0011810,3,19,PSF,407,15,3,158,2,12,7153,RG109W04
092412E0011810,3,19,PSF,383,15,3,195,2,12,7153,RG109W04
092412E0011810,3,19,PSF,425,15,3,201,2,12,7153,RG109W04
092412E0011810,3,19,PSF,427,15,3,205,2,12,7153,RG109W04
092412E0011810,3,19,PSF,425,15,3,230,2,12,7153,RG109W04
092412E0011810,3,19,PSF,407,15,3,244,2,12,7153,RG109W04
092412E0011810,3,19,PSF,401,15,3,256,2,12,7153,RG109W04
092412E0011810,3,19,PSF,394,15,3,268,2,12,7153,RG109W04
092412E0011810,3,19,PSF,399,15,3,298,2,12,7153,RG109W04
092412E0011810,3,19,PSF,419,15,3,307,2,12,7153,RG109W04
092412E0011810,3,19,PSF,409,15,3,314,2,12,7153,RG109W04
092412E0011810,3,19,PSF,407,15,3,316,2,12,7153,RG109W04
092412E0011810,3,19,PSF,414,15,3,328,2,12,7153,RG109W04
092412E0011810,3,19,PSF,413,15,3,331,2,12,7153,RG109W04
092412E0011810,3,19,PSF,429,15,3,343,2,12,7153,RG109W04
092412E0011810,3,19,PSF,437,15,3,359,2,12,7153,RG109W04
092412E0011810,3,19,PSF,414,15,3,370,2,12,7153,RG109W04
092412E0011810,3,19,RAID,415,15,3,384,2,12,7153,RG109W04
092412E0011810,3,19,PSF,420,15,3,391,2,12,7153,RG109W04
092412E0011810,3,19,RAID,420,15,3,406,2,12,7153,RG109W04
092412E0011810,3,19,PSF,437,15,3,410,2,12,7153,RG109W04
092412E0011810,3,19,PSF,420,15,3,428,2,12,7153,RG109W04
092412E0011810,3,19,PSF,416,15,3,429,2,12,7153,RG109W04
092412E0011810,3,19,PSF,433,15,3,449,2,12,7153,RG109W04
092412E0012710,8,8,ESF,135,5,1,229,2,6,7153,RG109W04
092412E0012810,0,19,RAID,38,1,3,14,2,3,7153,RG109W04
092412E0012810,0,19,RAID,39,1,3,22,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,40,2,3,7153,RG109W04
092412E0012810,0,19,RAID,38,1,3,45,2,3,7153,RG109W04
092412E0012810,0,19,RAID,37,1,3,69,2,3,7153,RG109W04
092412E0012810,0,19,RAID,34,1,3,168,2,3,7153,RG109W04
092412E0012810,0,19,RAID,33,1,3,281,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,291,2,3,7153,RG109W04
092412E0012810,0,19,RAID,29,1,3,327,2,3,7153,RG109W04
092412E0012810,0,19,RAID,34,1,3,338,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,349,2,3,7153,RG109W04
092412E0012810,0,19,RAID,37,1,3,353,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,369,2,3,7153,RG109W04
092412E0012810,0,19,RAID,34,1,3,385,2,3,7153,RG109W04
092412E0012810,0,19,RAID,34,1,3,394,2,3,7153,RG109W04
092412E0012810,0,19,RAID,37,1,3,395,2,3,7153,RG109W04
092412E0012810,0,19,RAID,34,1,3,424,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,438,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,464,2,3,7153,RG109W04
092412E0012810,0,19,RAID,36,1,3,466,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,16,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,21,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,42,2,3,7153,RG109W04
092412E0012810,1,14,RAID,38,1,3,43,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,49,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,53,2,3,7153,RG109W04
092412E0012810,1,14,RAID,35,1,3,54,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,55,2,3,7153,RG109W04
092412E0012810,1,14,RAID,37,1,3,68,2,3,7153,RG109W04
092412E0012810,1,14,RAID,34,1,3,70,2,3,7153,RG109W04
092412E0012810,1,14,PSF,38,1,3,80,2,3,7153,RG109W04
092412E0012810,1,14,RAID,37,1,3,84,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,85,2,3,7153,RG109W04
092412E0012810,1,14,RAID,27,1,3,153,2,3,7153,RG109W04
092412E0012810,1,14,RAID,33,1,3,159,2,3,7153,RG109W04
092412E0012810,1,14,RAID,30,1,3,193,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,215,2,3,7153,RG109W04
092412E0012810,1,14,RAID,27,1,3,232,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,238,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,264,2,3,7153,RG109W04
092412E0012810,1,14,RAID,37,1,3,271,2,3,7153,RG109W04
092412E0012810,1,14,RAID,36,1,3,273,2,3,7153,RG109W04
092412E0012810,1,14,RAID,34,1,3,285,2,3,7153,RG109W04
092412E0012810,1,14,RAID,32,1,3,311,2,3,7153,RG109W04
092412E0012810,1,14,RAID,34,1,3,320,2,3,7153,RG109W04
092412E0012810,1,14,PSF,37,1,3,365,2,3,7153,RG109W04
092412E0012810,1,14,PSF,38,1,3,427,2,3,7153,RG109W04
092412E0012810,2,1,PSF,440,14,3,44,2,3,7153,RG109W04
092412E0013510,1,4,RAID,35,1,3,337,6,5,7153,RG109W04
092412E0013610,11,20,RAID,196,7,3,212,6,6,7153,RG109W04
092412E0013610,11,20,RAID,163,7,3,225,6,6,7153,RG109W04
092412E0013610,11,20,RAID,176,7,3,242,6,6,7153,RG109W04
092412E0013610,11,20,RAID,190,7,3,257,6,6,7153,RG109W04
092412E0013610,11,20,RAID,165,7,3,263,6,6,7153,RG109W04
092412E0013610,11,20,RAID,168,7,3,291,6,6,7153,RG109W04
092412E0013610,11,20,RAID,178,7,3,309,6,6,7153,RG109W04
092412E0013610,11,20,RAID,170,7,3,326,6,6,7153,RG109W04
092412E0013610,11,20,RAID,186,7,3,346,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1,7,3,2,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1,7,3,3,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1,7,3,4,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1,7,3,5,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1,7,3,6,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1384,7,3,7,6,6,7153,RG109W04
092412E0013610,1,7,PSF,1385,7,3,8,6,6,7153,RG109W04
